,PerCapita_GDP_2015,agri_gdp_percentage(AVG from 2011 to 2013),AVG GDP 2011-2013 Constant 2010,Cons_kg.yr Cereals - Excluding Beer,Cons_kg.yr Eggs,"Cons_kg.yr Fish, Seafood",Cons_kg.yr Meat,Cons_kg.yr Milk - Excluding Butter,Cons_kg.yr Nuts_and_Seeds,Cons_kg.yr Pulses,Cons_kg.yr Starchy Roots,"Fish, Seafood",Bovine_Sheep_Pigmeat_Poultry,Milk_Egg,Cereals,Primary_Religion,Travel_time_to_cities,Soil_suit_overall,Soil_suit_cereals,eggs,dairy,meat_fish,nuts_pulses,grains_tubers,animal_source_foods,Travel_time_to_cities_group,Soil_suit_overall_group,Soil_suit_cereals_group,Cons_kg.yr Cereals - Excluding Beer_group,Cons_kg.yr Eggs_group,"Cons_kg.yr Fish, Seafood_group",Cons_kg.yr Meat_group,Cons_kg.yr Milk - Excluding Butter_group,Cons_kg.yr Nuts_and_Seeds_group,Cons_kg.yr Pulses_group,Cons_kg.yr Starchy Roots_group,"Fish, Seafood_group",Bovine_Sheep_Pigmeat_Poultry_group,Milk_Egg_group,Cereals_group,PerCapita_GDP_2015_group,agri_gdp_percentage(AVG from 2011 to 2013)_group,AVG GDP 2011-2013 Constant 2010_group,eggs_group,dairy_group,meat_fish_group,nuts_pulses_group,grains_tubers_group,animal_source_foods_group
33419,67068.01,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,70.30723,1.347229,4.2435,0.0,0.28571428571428603,0.28571428571428603,0.0,0.7142857142857142,0.5714285714285711,8,1,3,7,1,1,1,1,1,1,2,1,1,1,1,68,1,298,1,1,1,1,2,2
33428,17903.41,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,6.234089,3.7557940000000003,4.804309,0.2,1.0,0.0,0.0,0.4,1.2,1,2,3,5,1,1,2,2,1,1,1,6,29,39,158,18,1,394656,1,3,1,1,1,3
33429,5502.5830000000005,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,4.258699,5.101264,5.791462999999999,0.5,0.5,0.25,0.25,0.75,1.25,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,6,1,394656,3,2,1,2,2,3
33430,3858.1440000000002,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,5.664531,5.791462999999999,0.4,0.6,0.4,0.4,1.2,1.4,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,4,1,394656,2,2,1,2,3,3
33434,1598.735,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,76.00561,1.179194,4.1533430000000005,0.0,0.25,0.0,0.0,0.75,0.25,8,1,3,7,1,1,1,1,1,1,2,1,1,1,1,2,1,298,1,1,1,1,2,1
33435,34887.61,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,82.53395,1.9839099999999998,4.2435,0.442460317460317,0.22727272727272702,0.3928571428571429,0.33333333333333304,0.935064935064935,1.04365079365079,9,1,3,7,1,1,1,1,1,1,2,1,1,1,1,35,1,298,2,1,1,2,2,3
33436,1655.422,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,83.7313,1.5043790000000001,4.2435,0.314285714285714,0.0,0.0,0.2,0.8,0.314285714285714,9,1,3,7,1,1,1,1,1,1,2,1,1,1,1,2,1,298,2,1,1,1,2,1
33442,10046.03,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,255.2772,0.0,2.207634,0.25,0.75,0.0,0.25,0.583333333333333,1.0,26,1,2,7,1,1,1,1,1,1,2,1,1,1,1,11,1,298,2,2,1,2,2,3
33444,504.1782,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,222.5817,0.3537288,2.311451,1.0,1.0,0.0,0.0,0.0,2.0,23,1,2,7,1,1,1,1,1,1,2,1,1,1,1,1,1,298,4,3,1,1,1,5
33445,1555.7,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,12.73265,1.106024,3.974307,0.0,1.5,0.0,0.0,1.0,1.5,2,1,2,5,1,1,2,2,1,1,1,6,29,39,158,2,1,394656,1,4,1,1,3,4
33446,7851.366,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,1.085718,3.974307,0.5,1.1666666666666599,0.0,0.0,0.666666666666667,1.66666666666666,1,1,2,5,1,1,2,2,1,1,1,6,29,39,158,8,1,394656,3,3,1,1,2,4
33447,6317.043000000001,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,3.999003,5.791462999999999,0.33333333333333304,0.5,0.166666666666667,0.0,1.0,1.0,1,2,3,5,1,1,2,2,1,1,1,6,29,39,158,7,1,394656,2,2,1,1,3,3
33450,1113.308,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,84.00998,1.844918,4.396843,0.166666666666667,0.0,0.166666666666667,0.166666666666667,0.6,0.33333333333333304,9,1,3,7,1,1,1,1,1,1,2,1,1,1,1,2,1,298,1,1,1,1,2,1
33451,196.3409,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,105.7956,1.503096,4.2435,0.14285714285714302,0.0714285714285714,0.0714285714285714,0.214285714285714,0.6428571428571429,0.285714285714285,11,1,3,7,1,1,1,1,1,1,2,1,1,1,1,1,1,298,1,1,1,1,2,1
33452,20.48836,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,103.7243,2.381426,4.9984589999999995,0.5,0.0,0.0,0.0,0.5,0.5,11,2,3,7,1,1,1,1,1,1,2,1,1,1,1,1,1,298,3,1,1,1,2,2
33461,15056.89,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,239.9799,0.8226722,2.311451,0.0,0.0,0.4,0.2,1.2,0.4,24,1,2,7,1,1,1,1,1,1,2,1,1,1,1,16,1,298,1,1,1,1,3,1
33463,3251.635,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,14.0375,3.2041060000000003,5.816845,0.33333333333333304,1.0,0.33333333333333304,0.33333333333333304,1.33333333333333,1.6666666666666698,2,2,3,5,1,1,2,2,1,1,1,6,29,39,158,4,1,394656,2,3,1,2,3,4
33464,30690.75,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,6.989853,4.771414,4.804485,1.0,1.5,1.5,0.0,2.0,4.0,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,31,1,394656,4,4,4,1,4,9
33465,7884.309,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,5.404545,4.804309,0.0,2.0,0.0,0.0,2.0,2.0,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,8,1,394656,1,5,1,1,4,5
33476,3299.1890000000003,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,205.2486,0.0,4.0,0.0,0.0,0.0,0.75,0.75,0.0,21,1,3,7,1,1,1,1,1,1,2,1,1,1,1,4,1,298,1,1,1,4,2,1
33477,13078.52,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,196.2472,1.145761,4.9984589999999995,0.0677248677248677,0.190336953494848,0.159435626102293,0.19838056680161897,0.7379410063620592,0.417497447322009,20,1,3,7,1,1,1,1,1,1,2,1,1,1,1,14,1,298,1,1,1,1,2,1
33478,11475.97,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,208.2327,1.0462850000000001,2.207634,0.0,0.262626262626262,0.0,0.111111111111111,0.518181818181818,0.262626262626262,21,1,2,7,1,1,1,1,1,1,2,1,1,1,1,12,1,298,1,1,1,1,2,1
33481,2522.8160000000003,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,2.478326,5.149939,4.804485,0.0,0.0,0.0,0.0,1.0,0.0,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,3,1,394656,1,1,1,1,3,1
33490,13549.19,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,135.5031,3.2313650000000003,4.237925,0.0,0.25,0.25,0.25,0.5,0.5,14,2,3,5,1,1,2,2,1,1,1,6,29,39,158,14,1,394656,1,1,1,2,2,2
33491,8593.473,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,139.5411,3.081074,4.9984589999999995,0.2,0.0,0.0,0.0,0.2,0.2,14,2,3,7,1,1,1,1,1,1,2,1,1,1,1,9,1,298,1,1,1,1,1,1
33492,8024.996,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,194.0228,0.40340990000000004,4.102276,0.0,0.0,0.0,0.0,1.0,0.0,20,1,3,7,1,1,1,1,1,1,2,1,1,1,1,9,1,298,1,1,1,1,3,1
33493,4134.97,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,203.51,0.0,3.2435,0.19210526315789497,0.0947368421052634,0.0789473684210524,0.19473684210526299,0.7184210526315791,0.365789473684211,21,1,2,7,1,1,1,1,1,1,2,1,1,1,1,5,1,298,1,1,1,1,2,1
33497,2334.947,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,184.5412,0.0,4.0,0.14285714285714302,0.28571428571428603,0.185714285714286,0.0571428571428571,0.5857142857142861,0.614285714285714,19,1,3,7,1,1,1,1,1,1,2,1,1,1,1,3,1,298,1,1,1,1,2,2
33502,6179.905,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,159.4658,1.612416,4.193181,0.14285714285714302,0.42857142857142894,0.28571428571428603,0.14285714285714302,0.857142857142857,0.857142857142857,16,1,3,5,1,1,2,2,1,1,1,6,29,39,158,7,1,394656,1,1,1,1,2,2
33503,429.8333,5.358523764,2641994289.0,229.90599999999998,0.84,0.862,21.674,21.158,0.004,9.527999999999999,51.988,0.0,25.0,42.333333333333336,200.0,0,157.0142,0.9108944,4.2435,0.23571428571428601,0.20384615384615398,0.115384615384615,0.0691428571428572,0.4051428571428571,0.554945054945055,16,1,3,7,1,1,1,1,1,1,2,1,1,1,1,1,1,298,1,1,1,1,1,2
33506,1491.295,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,29.98262,4.392129,4.804485,0.5,1.0,0.0,0.0,2.0,1.5,3,3,3,5,1,1,2,2,1,1,1,6,29,39,158,2,1,394656,3,3,1,1,4,4
33508,14739.45,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,48.97979,4.171832,4.96146,0.33333333333333304,0.666666666666667,0.0,0.0,0.666666666666667,1.0,5,3,3,5,1,1,2,2,1,1,1,6,29,39,158,15,1,394656,2,2,1,1,2,3
33510,3069.022,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,170.1608,0.30997620000000004,3.1976259999999996,0.25,0.15,0.14857142857142902,0.15,0.698571428571428,0.5485714285714279,18,1,2,5,1,1,2,2,1,1,1,6,29,39,158,4,1,394656,2,1,1,1,2,2
33511,4052.072,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,102.3216,5.166180000000001,5.1887360000000005,0.33333333333333304,0.33333333333333304,0.0,0.0,1.0,0.666666666666667,11,3,3,5,1,1,2,2,1,1,1,6,29,39,158,5,1,394656,2,1,1,1,3,2
33514,81167.42,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,107.6454,3.8622050000000003,6.018739,0.5,1.5,1.0,0.0,0.5,3.0,11,2,4,5,1,1,2,2,1,1,1,6,29,39,158,82,1,394656,3,4,3,1,2,7
33518,9668.911,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,56.48121,4.2909120000000005,4.96146,1.0,3.0,0.0,1.0,2.0,4.0,6,3,3,5,1,1,2,2,1,1,1,6,29,39,158,10,1,394656,4,6,1,4,4,9
33520,6094.129,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,95.51006,4.062816000000001,4.986842,0.125,0.5,0.0,0.0,0.5,0.625,10,3,3,5,1,1,2,2,1,1,1,6,29,39,158,7,1,394656,1,2,1,1,2,2
33523,11880.31,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,107.8206,0.2315556,3.974307,0.0,0.0,0.0,0.0,1.0,0.0,11,1,2,5,1,1,2,2,1,1,1,6,29,39,158,12,1,394656,1,1,1,1,3,1
33524,5777.609,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,76.03182,2.908656,3.974307,0.0,0.2,0.0,0.2,0.6,0.2,8,2,2,5,1,1,2,2,1,1,1,6,29,39,158,6,1,394656,1,1,1,1,2,1
33527,5263.5740000000005,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,98.24150999999999,4.132072,4.978264,1.0,0.75,0.0,0.0,0.75,1.75,10,3,3,5,1,1,2,2,1,1,1,6,29,39,158,6,1,394656,4,2,1,1,2,4
33528,13205.03,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,143.539,2.820776,4.986842,0.0,0.222222222222222,0.0,0.111111111111111,0.444444444444444,0.222222222222222,15,2,3,5,1,1,2,2,1,1,1,6,29,39,158,14,1,394656,1,1,1,1,1,1
33531,527075.3,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,153.4049,0.17079439999999999,3.991111,0.5,0.75,0.5,0.25,1.25,1.75,16,1,2,5,1,1,2,2,1,1,1,6,29,39,158,528,1,394656,3,2,2,2,3,4
33532,6194.869000000001,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,125.5195,0.3256595,3.974307,0.5,0.5,0.5,0.0,1.0,1.5,13,1,2,5,1,1,2,2,1,1,1,6,29,39,158,7,1,394656,3,2,2,1,3,4
33537,10962.8,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,50.20388,6.996902,7.799202,0.4,0.23333333333333303,0.33333333333333304,0.0,1.06666666666667,0.966666666666667,6,4,4,5,1,1,2,2,1,1,1,6,29,39,158,11,1,394656,2,1,1,1,3,2
33539,28229.81,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,181.5082,0.8475520000000001,2.631417,0.0,0.0,0.0,0.0,1.5,0.0,19,1,2,5,1,1,2,2,1,1,1,6,29,39,158,29,1,394656,1,1,1,1,4,1
33541,13570.62,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,55.69935,0.8369396000000001,5.031586,0.5,1.0,1.0,0.0,1.5,2.5,6,1,3,5,1,1,2,2,1,1,1,6,29,39,158,14,1,394656,3,3,3,1,4,6
33544,156799.0,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,101.1981,0.1364039,2.9871529999999997,0.25,0.25,0.0,0.25,0.75,0.5,11,1,2,5,1,1,2,2,1,1,1,6,29,39,158,157,1,394656,2,1,1,2,2,2
33551,4222.233,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,4.988097,7.9465770000000004,8.629381,0.0,0.5,0.0,0.0,0.25,0.5,1,4,5,5,1,1,2,2,1,1,1,6,29,39,158,5,1,394656,1,2,1,1,1,2
33552,8026.838000000001,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,12.29614,6.5177830000000005,6.969375,0.5,1.5,0.33333333333333304,0.166666666666667,1.0,2.3333333333333304,2,4,4,5,1,1,2,2,1,1,1,6,29,39,158,9,1,394656,3,4,1,1,3,5
33553,24598.32,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,158.246,0.0,2.40414,0.0,0.0,0.0,0.0,2.0,0.0,16,1,2,5,1,1,2,2,1,1,1,6,29,39,158,25,1,394656,1,1,1,1,4,1
33556,132848.8,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,45.49125,6.319516999999999,6.8124,0.0,0.0,0.0,0.5,1.5,0.0,5,4,4,5,1,1,2,2,1,1,1,6,29,39,158,133,1,394656,1,1,1,3,4,1
33562,48645.52,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,62.490030000000004,5.3826279999999995,4.978264,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.0,0.666666666666667,1.0,7,3,3,5,1,1,2,2,1,1,1,6,29,39,158,49,1,394656,2,1,1,1,2,3
33563,53283.07,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,69.99195,6.84733,7.067617,0.0,1.0,0.0,0.0,2.0,1.0,7,4,4,5,1,1,2,2,1,1,1,6,29,39,158,54,1,394656,1,3,1,1,4,3
33575,1613431.0,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,16.69719,5.044459,5.233656,0.0,0.666666666666667,0.0,0.0,0.33333333333333304,0.666666666666667,2,3,3,5,1,1,2,2,1,1,1,6,29,39,158,1614,1,394656,1,2,1,1,1,2
33576,2129.4629999999997,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,4.771548,5.00638,0.375,0.5,0.5,0.125,0.875,1.375,1,3,3,5,1,1,2,2,1,1,1,6,29,39,158,3,1,394656,2,2,2,1,2,3
33579,59121.44,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,12.73215,3.775919,4.804485,0.0,1.0,0.0,0.0,1.0,1.0,2,2,3,5,1,1,2,2,1,1,1,6,29,39,158,60,1,394656,1,3,1,1,3,3
33581,35332.86,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,12.4416,3.783849,5.076506,0.0,1.0,0.0,0.0,0.5,1.0,2,2,3,5,1,1,2,2,1,1,1,6,29,39,158,36,1,394656,1,3,1,1,2,3
33582,196037.0,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,0.0,3.7078230000000003,4.804485,0.0833333333333333,0.5,0.0833333333333333,0.0833333333333333,1.08333333333333,0.666666666666667,1,2,3,5,1,1,2,2,1,1,1,6,29,39,158,197,1,394656,1,2,1,1,3,2
33583,1336.6329999999998,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,3.5038940000000003,2.019581,5.791638,0.0,0.666666666666667,0.0,0.0,0.5,0.666666666666667,1,2,3,5,1,1,2,2,1,1,1,6,29,39,158,2,1,394656,1,2,1,1,2,2
33584,2026.5439999999999,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,53.98231,0.41898370000000007,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6,1,1,5,1,1,2,2,1,1,1,6,29,39,158,3,1,394656,1,1,3,1,3,3
33592,3028.703,2.184235529,397000000000.0,178.25400000000002,7.0760000000000005,6.0760000000000005,60.068000000000005,58.56399999999999,2.5380000000000003,2.8819999999999997,32.63,553.6666666666666,2826.666666666667,3814.666666666666,15945.666666666664,0,14.400929999999999,1.7515740000000002,3.011485,0.25,1.5,0.0,0.0,1.0,1.75,2,1,2,5,1,1,2,2,1,1,1,6,29,39,158,4,1,394656,2,4,1,1,3,4
